File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/164.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	Auto 2
Injection Number	27
Position	3
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Unknown
Status	Finished
Injection Date	3/10/2023
Injection Time	4:00:30 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000530
Time Max. (min)	8.022197
Data Points	9627
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.471615
Signal Max.	65,140.120443
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
2.222197	0.05	15.598698
2.223030	0.05	15.501302
2.223864	0.05	15.410026
2.224697	0.05	15.320182
2.225530	0.05	15.249740
2.226364	0.05	15.191406
2.227197	0.05	15.152474
2.228030	0.05	15.113542
2.228864	0.05	15.072396
2.229697	0.05	15.045443
2.230530	0.05	15.037240
2.231364	0.05	15.041667
2.232197	0.05	15.045443
2.233030	0.05	15.050911
2.233864	0.05	15.069141
2.234697	0.05	15.101563
2.235530	0.05	15.144271
2.236364	0.05	15.201953
2.237197	0.05	15.263411
2.238030	0.05	15.328776
2.238864	0.05	15.376042
2.239697	0.05	15.411068
2.240530	0.05	15.443880
2.241364	0.05	15.472266
2.242197	0.05	15.491667
2.243030	0.05	15.505859
2.243864	0.05	15.526953
2.244697	0.05	15.558984
2.245530	0.05	15.588411
2.246364	0.05	15.620703
2.247197	0.05	15.660286
2.248030	0.05	15.698698
2.248864	0.05	15.725260
2.249697	0.05	15.746484
2.250530	0.05	15.782813
2.251364	0.05	15.844661
2.252197	0.05	15.910547
2.253030	0.05	15.968750
2.253864	0.05	16.025391
2.254697	0.05	16.080208
2.255530	0.05	16.144271
2.256364	0.05	16.229557
2.257197	0.05	16.339974
2.258030	0.05	16.471484
2.258864	0.05	16.602474
2.259697	0.05	16.745573
2.260530	0.05	16.899609
2.261364	0.05	17.054948
2.262197	0.05	17.214714
2.263030	0.05	17.387109
2.263864	0.05	17.597135
2.264697	0.05	17.841536
2.265530	0.05	18.106510
2.266364	0.05	18.362630
2.267197	0.05	18.597526
2.268030	0.05	18.831771
2.268864	0.05	19.045052
2.269697	0.05	19.200130
2.270530	0.05	19.289323
2.271364	0.05	19.370703
2.272197	0.05	19.475521
2.273030	0.05	19.557161
2.273864	0.05	19.595964
2.274697	0.05	19.608073
2.275530	0.05	19.638802
2.276364	0.05	19.702865
2.277197	0.05	19.779557
2.278030	0.05	19.870833
2.278864	0.05	19.957813
2.279697	0.05	20.053906
2.280530	0.05	20.189974
2.281364	0.05	20.413411
2.282197	0.05	20.753125
2.283030	0.05	21.236328
2.283864	0.05	21.843880
2.284697	0.05	22.589844
2.285530	0.05	23.452865
2.286364	0.05	24.446094
2.287197	0.05	25.584635
2.288030	0.05	26.811979
2.288864	0.05	28.076042
2.289697	0.05	29.272266
2.290530	0.05	30.410807
2.291364	0.05	31.435417
2.292197	0.05	32.247005
2.293030	0.05	32.759505
2.293864	0.05	32.939583
2.294697	0.05	32.830469
2.295530	0.05	32.494792
2.296364	0.05	31.947917
2.297197	0.05	31.251172
2.298030	0.05	30.411198
2.298864	0.05	29.460156
2.299697	0.05	28.415755
2.300530	0.05	27.295182
2.301364	0.05	26.201953
2.302197	0.05	25.226432
2.303030	0.05	24.398698
2.303864	0.05	23.676432
2.304697	0.05	23.018490
2.305530	0.05	22.451042
2.306364	0.05	21.978125
2.307197	0.05	21.611198
2.308030	0.05	21.320182
2.308864	0.05	21.106771
2.309697	0.05	20.940755
2.310530	0.05	20.810156
2.311364	0.05	20.728125
2.312197	0.05	20.694922
2.313030	0.05	20.697656
2.313864	0.05	20.719010
2.314697	0.05	20.763281
2.315530	0.05	20.820833
2.316364	0.05	20.896484
2.317197	0.05	20.979167
2.318030	0.05	21.088281
2.318864	0.05	21.182292
2.319697	0.05	21.276693
2.320530	0.05	21.351172
2.321364	0.05	21.423828
2.322197	0.05	21.488542
2.323030	0.05	21.568359
2.323864	0.05	21.657422
2.324697	0.05	21.769661
2.325530	0.05	21.881771
2.326364	0.05	21.999870
2.327197	0.05	22.095182
2.328030	0.05	22.184896
2.328864	0.05	22.275651
2.329697	0.05	22.360938
2.330530	0.05	22.446354
2.331364	0.05	22.531250
2.332197	0.05	22.627604
2.333030	0.05	22.714193
2.333864	0.05	22.811849
2.334697	0.05	22.909245
2.335530	0.05	23.026042
2.336364	0.05	23.157682
2.337197	0.05	23.299219
2.338030	0.05	23.463021
2.338864	0.05	23.654427
2.339697	0.05	23.879948
2.340530	0.05	24.119401
2.341364	0.05	24.348698
2.342197	0.05	24.563672
2.343030	0.05	24.757813
2.343864	0.05	24.939063
2.344697	0.05	25.128255
2.345530	0.05	25.294401
2.346364	0.05	25.463151
2.347197	0.05	25.621224
2.348030	0.05	25.803255
2.348864	0.05	25.983203
2.349697	0.05	26.156250
2.350530	0.05	26.324609
2.351364	0.05	26.461458
2.352197	0.05	26.564583
2.353030	0.05	26.628776
2.353864	0.05	26.673177
2.354697	0.05	26.703646
2.355530	0.05	26.728125
2.356364	0.05	26.749740
2.357197	0.05	26.752604
2.358030	0.05	26.729688
2.358864	0.05	26.702604
2.359697	0.05	26.687760
2.360530	0.05	26.710286
2.361364	0.05	26.746745
2.362197	0.05	26.788542
2.363030	0.05	26.842708
2.363864	0.05	26.958854
2.364697	0.05	27.151432
2.365530	0.05	27.398047
2.366364	0.05	27.660677
2.367197	0.05	27.954688
2.368030	0.05	28.224740
2.368864	0.05	28.501563
2.369697	0.05	28.746875
2.370530	0.05	29.007943
2.371364	0.05	29.241406
2.372197	0.05	29.440495
2.373030	0.05	29.597786
2.373864	0.05	29.699609
2.374697	0.05	29.753125
2.375530	0.05	29.782422
2.376364	0.05	29.800000
2.377197	0.05	29.817318
2.378030	0.05	29.834635
2.378864	0.05	29.860286
2.379697	0.05	29.917708
2.380530	0.05	29.996615
2.381364	0.05	30.105339
2.382197	0.05	30.216797
2.383030	0.05	30.316406
2.383864	0.05	30.416797
2.384697	0.05	30.548047
2.385530	0.05	30.708203
2.386364	0.05	30.884115
2.387197	0.05	31.038021
2.388030	0.05	31.182943
2.388864	0.05	31.331771
2.389697	0.05	31.510938
2.390530	0.05	31.716536
2.391364	0.05	31.943229
2.392197	0.05	32.166927
2.393030	0.05	32.379818
2.393864	0.05	32.583203
2.394697	0.05	32.787240
2.395530	0.05	33.018880
2.396364	0.05	33.264714
2.397197	0.05	33.522917
2.398030	0.05	33.802344
2.398864	0.05	34.087891
2.399697	0.05	34.395703
2.400530	0.05	34.682552
2.401364	0.05	34.970833
2.402197	0.05	35.284375
2.403030	0.05	35.619141
2.403864	0.05	35.965755
2.404697	0.05	36.306901
2.405530	0.05	36.717318
2.406364	0.05	37.161849
2.407197	0.05	37.633464
2.408030	0.05	38.084115
2.408864	0.05	38.557682
2.409697	0.05	39.016146
2.410530	0.05	39.448828
2.411364	0.05	39.823307
2.412197	0.05	40.204688
2.413030	0.05	40.580599
2.413864	0.05	40.964323
2.414697	0.05	41.366797
2.415530	0.05	41.789453
2.416364	0.05	42.261328
2.417197	0.05	42.816667
2.418030	0.05	43.523828
2.418864	0.05	44.438542
2.419697	0.05	45.547526
2.420530	0.05	46.861068
2.421364	0.05	48.414323
2.422197	0.05	50.292969
2.423030	0.05	52.564063
2.423864	0.05	55.218229
2.424697	0.05	58.375000
2.425530	0.05	62.158203
2.426364	0.05	66.706641
2.427197	0.05	72.074349
2.428030	0.05	78.420833
2.428864	0.05	85.923828
2.429697	0.05	94.731641
2.430530	0.05	104.801172
2.431364	0.05	115.736198
2.432197	0.05	126.845964
2.433030	0.05	137.563151
2.433864	0.05	147.618099
2.434697	0.05	156.905208
2.435530	0.05	165.258594
2.436364	0.05	171.856510
2.437197	0.05	176.166667
2.438030	0.05	177.638802
2.438864	0.05	176.415755
2.439697	0.05	172.467969
2.440530	0.05	165.897266
2.441364	0.05	157.054167
2.442197	0.05	146.220964
2.443030	0.05	133.920964
2.443864	0.05	120.861979
2.444697	0.05	107.871484
2.445530	0.05	95.783073
2.446364	0.05	84.954688
2.447197	0.05	75.505990
2.448030	0.05	67.263021
2.448864	0.05	60.158333
2.449697	0.05	54.223958
2.450530	0.05	49.367708
2.451364	0.05	45.413672
2.452197	0.05	42.177734
2.453030	0.05	39.556901
2.453864	0.05	37.406771
2.454697	0.05	35.653646
2.455530	0.05	34.189063
2.456364	0.05	32.970052
2.457197	0.05	31.968490
2.458030	0.05	31.162891
2.458864	0.05	30.502865
2.459697	0.05	29.922135
2.460530	0.05	29.401172
2.461364	0.05	28.967057
2.462197	0.05	28.605859
2.463030	0.05	28.318620
2.463864	0.05	28.077995
2.464697	0.05	27.869922
2.465530	0.05	27.694010
2.466364	0.05	27.550000
2.467197	0.05	27.453776
2.468030	0.05	27.392318
2.468864	0.05	27.359505
2.469697	0.05	27.359245
2.470530	0.05	27.372005
2.471364	0.05	27.392708
2.472197	0.05	27.433854
2.473030	0.05	27.460677
2.473864	0.05	27.488281
2.474697	0.05	27.495964
2.475530	0.05	27.528516
2.476364	0.05	27.577604
2.477197	0.05	27.668490
2.478030	0.05	27.812370
2.478864	0.05	28.040885
2.479697	0.05	28.387630
2.480530	0.05	28.889844
2.481364	0.05	29.588151
2.482197	0.05	30.508594
2.483030	0.05	31.724089
2.483864	0.05	33.273958
2.484697	0.05	35.185026
2.485530	0.05	37.346615
2.486364	0.05	39.620052
2.487197	0.05	41.860938
2.488030	0.05	43.971224
2.488864	0.05	45.757031
2.489697	0.05	47.050521
2.490530	0.05	47.744922
2.491364	0.05	47.867448
2.492197	0.05	47.425781
2.493030	0.05	46.460547
2.493864	0.05	45.102344
2.494697	0.05	43.451042
2.495530	0.05	41.676172
2.496364	0.05	39.853776
2.497197	0.05	38.087500
2.498030	0.05	36.428385
2.498864	0.05	34.901302
2.499697	0.05	33.567057
2.500530	0.05	32.421224
2.501364	0.05	31.479557
2.502197	0.05	30.709505
2.503030	0.05	30.086068
2.503864	0.05	29.607161
2.504697	0.05	29.244401
2.505530	0.05	28.963411
2.506364	0.05	28.746615
2.507197	0.05	28.605078
2.508030	0.05	28.514974
2.508864	0.05	28.459505
2.509697	0.05	28.430339
2.510530	0.05	28.438932
2.511364	0.05	28.473438
2.512197	0.05	28.519010
2.513030	0.05	28.581771
2.513864	0.05	28.633724
2.514697	0.05	28.652865
2.515530	0.05	28.651953
2.516364	0.05	28.661719
2.517197	0.05	28.699219
2.518030	0.05	28.736589
2.518864	0.05	28.755859
2.519697	0.05	28.780339
2.520530	0.05	28.835156
2.521364	0.05	28.917969
2.522197	0.05	29.014583
2.523030	0.05	29.097266
2.523864	0.05	29.161458
2.524697	0.05	29.207552
2.525530	0.05	29.250391
2.526364	0.05	29.325130
2.527197	0.05	29.398438
2.528030	0.05	29.482813
2.528864	0.05	29.562630
2.529697	0.05	29.661979
2.530530	0.05	29.771224
2.531364	0.05	29.899479
2.532197	0.05	30.015755
2.533030	0.05	30.134115
2.533864	0.05	30.256510
2.534697	0.05	30.395182
2.535530	0.05	30.551042
2.536364	0.05	30.686849
2.537197	0.05	30.813542
2.538030	0.05	30.922917
2.538864	0.05	31.037370
2.539697	0.05	31.159896
2.540530	0.05	31.266276
2.541364	0.05	31.320964
2.542197	0.05	31.349479
2.543030	0.05	31.378516
2.543864	0.05	31.406120
2.544697	0.05	31.413932
2.545530	0.05	31.383203
2.546364	0.05	31.326302
2.547197	0.05	31.264063
2.548030	0.05	31.212500
2.548864	0.05	31.197526
2.549697	0.05	31.201693
2.550530	0.05	31.206380
2.551364	0.05	31.216146
2.552197	0.05	31.230339
2.553030	0.05	31.263802
2.553864	0.05	31.296224
2.554697	0.05	31.343490
2.555530	0.05	31.412109
2.556364	0.05	31.513411
2.557197	0.05	31.630990
2.558030	0.05	31.784245
2.558864	0.05	32.012370
2.559697	0.05	32.374479
2.560530	0.05	32.933724
2.561364	0.05	33.738281
2.562197	0.05	34.895052
2.563030	0.05	36.513932
2.563864	0.05	38.715625
2.564697	0.05	41.556901
2.565530	0.05	45.027995
2.566364	0.05	49.091927
2.567197	0.05	53.609245
2.568030	0.05	58.306641
2.568864	0.05	62.866797
2.569697	0.05	66.904036
2.570530	0.05	70.190365
2.571364	0.05	72.624219
2.572197	0.05	74.221615
2.573030	0.05	74.785807
2.573864	0.05	74.054688
2.574697	0.05	71.967448
2.575530	0.05	68.729688
2.576364	0.05	64.729818
2.577197	0.05	60.262630
2.578030	0.05	55.737370
2.578864	0.05	51.463932
2.579697	0.05	47.722786
2.580530	0.05	44.644141
2.581364	0.05	42.273958
2.582197	0.05	40.616276
2.583030	0.05	39.623177
2.583864	0.05	39.176172
2.584697	0.05	39.162760
2.585530	0.05	39.460417
2.586364	0.05	39.974609
2.587197	0.05	40.616797
2.588030	0.05	41.257422
2.588864	0.05	41.789974
2.589697	0.05	42.123828
2.590530	0.05	42.238021
2.591364	0.05	42.145703
2.592197	0.05	41.903646
2.593030	0.05	41.605729
2.593864	0.05	41.325130
2.594697	0.05	41.128255
2.595530	0.05	41.107031
2.596364	0.05	41.367057
2.597197	0.05	41.981250
2.598030	0.05	42.999609
2.598864	0.05	44.411198
2.599697	0.05	46.191797
2.600530	0.05	48.288021
2.601364	0.05	50.596354
2.602197	0.05	53.008073
2.603030	0.05	55.377865
2.603864	0.05	57.557031
2.604697	0.05	59.243359
2.605530	0.05	60.279427
2.606364	0.05	60.640234
2.607197	0.05	60.393620
2.608030	0.05	59.574089
2.608864	0.05	58.260807
2.609697	0.05	56.738542
2.610530	0.05	55.180469
2.611364	0.05	53.669922
2.612197	0.05	52.145313
2.613030	0.05	50.645703
2.613864	0.05	49.276302
2.614697	0.05	48.086719
2.615530	0.05	47.075391
2.616364	0.05	46.197396
2.617197	0.05	45.409375
2.618030	0.05	44.722135
2.618864	0.05	44.113021
2.619697	0.05	43.587240
2.620530	0.05	43.105990
2.621364	0.05	42.680599
2.622197	0.05	42.329297
2.623030	0.05	42.049740
2.623864	0.05	41.794271
2.624697	0.05	41.546745
2.625530	0.05	41.314323
2.626364	0.05	41.100521
2.627197	0.05	40.898047
2.628030	0.05	40.707422
2.628864	0.05	40.535938
2.629697	0.05	40.389583
2.630530	0.05	40.263151
2.631364	0.05	40.156771
2.632197	0.05	40.063151
2.633030	0.05	39.967969
2.633864	0.05	39.906771
2.634697	0.05	39.897005
2.635530	0.05	39.902604
2.636364	0.05	39.886979
2.637197	0.05	39.878646
2.638030	0.05	39.891016
2.638864	0.05	39.918229
2.639697	0.05	39.921484
2.640530	0.05	39.925781
2.641364	0.05	39.918620
2.642197	0.05	39.895573
2.643030	0.05	39.862109
2.643864	0.05	39.809375
2.644697	0.05	39.748958
2.645530	0.05	39.679167
2.646364	0.05	39.625651
2.647197	0.05	39.591927
2.648030	0.05	39.564583
2.648864	0.05	39.572526
2.649697	0.05	39.574349
2.650530	0.05	39.616146
2.651364	0.05	39.676563
2.652197	0.05	39.768490
2.653030	0.05	39.837891
2.653864	0.05	39.904688
2.654697	0.05	39.965104
2.655530	0.05	40.044010
2.656364	0.05	40.101693
2.657197	0.05	40.184505
2.658030	0.05	40.269661
2.658864	0.05	40.333333
2.659697	0.05	40.343620
2.660530	0.05	40.353906
2.661364	0.05	40.401302
2.662197	0.05	40.471094
2.663030	0.05	40.510156
2.663864	0.05	40.540885
2.664697	0.05	40.589193
2.665530	0.05	40.672786
2.666364	0.05	40.772135
2.667197	0.05	40.848828
2.668030	0.05	40.910547
2.668864	0.05	40.994010
2.669697	0.05	41.133984
2.670530	0.05	41.312630
2.671364	0.05	41.485286
2.672197	0.05	41.647656
2.673030	0.05	41.783594
2.673864	0.05	41.929688
2.674697	0.05	42.066016
2.675530	0.05	42.222005
2.676364	0.05	42.378646
2.677197	0.05	42.522135
2.678030	0.05	42.613672
2.678864	0.05	42.663281
2.679697	0.05	42.686719
2.680530	0.05	42.719661
2.681364	0.05	42.759505
2.682197	0.05	42.822656
2.683030	0.05	42.927214
2.683864	0.05	43.075130
2.684697	0.05	43.268490
2.685530	0.05	43.495443
2.686364	0.05	43.709766
2.687197	0.05	43.926042
2.688030	0.05	44.139714
2.688864	0.05	44.374089
2.689697	0.05	44.578776
2.690530	0.05	44.742708
2.691364	0.05	44.847005
2.692197	0.05	44.922917
2.693030	0.05	44.973047
2.693864	0.05	44.999870
2.694697	0.05	45.022266
2.695530	0.05	45.018359
2.696364	0.05	45.051563
2.697197	0.05	45.091536
2.698030	0.05	45.152995
2.698864	0.05	45.205990
2.699697	0.05	45.257161
2.700530	0.05	45.295443
2.701364	0.05	45.340625
2.702197	0.05	45.361979
2.703030	0.05	45.395443
2.703864	0.05	45.438151
2.704697	0.05	45.521745
2.705530	0.05	45.622005
2.706364	0.05	45.722135
2.707197	0.05	45.806250
2.708030	0.05	45.882031
2.708864	0.05	45.960807
2.709697	0.05	46.053776
2.710530	0.05	46.160807
2.711364	0.05	46.257813
2.712197	0.05	46.372396
2.713030	0.05	46.495443
2.713864	0.05	46.603385
2.714697	0.05	46.684115
2.715530	0.05	46.787370
2.716364	0.05	46.913281
2.717197	0.05	47.065365
2.718030	0.05	47.228125
2.718864	0.05	47.366016
2.719697	0.05	47.503125
2.720530	0.05	47.624089
2.721364	0.05	47.818880
2.722197	0.05	48.045313
2.723030	0.05	48.315625
2.723864	0.05	48.627474
2.724697	0.05	48.980599
2.725530	0.05	49.358854
2.726364	0.05	49.755208
2.727197	0.05	50.154036
2.728030	0.05	50.558073
2.728864	0.05	50.967969
2.729697	0.05	51.358724
2.730530	0.05	51.671484
2.731364	0.05	51.882422
2.732197	0.05	52.002214
2.733030	0.05	52.070443
2.733864	0.05	52.116667
2.734697	0.05	52.162891
2.735530	0.05	52.214714
2.736364	0.05	52.210156
2.737197	0.05	52.205729
2.738030	0.05	52.214323
2.738864	0.05	52.262760
2.739697	0.05	52.345313
2.740530	0.05	52.462109
2.741364	0.05	52.607161
2.742197	0.05	52.779557
2.743030	0.05	52.975911
2.743864	0.05	53.187500
2.744697	0.05	53.404818
2.745530	0.05	53.621745
2.746364	0.05	53.857943
2.747197	0.05	54.080078
2.748030	0.05	54.304688
2.748864	0.05	54.528255
2.749697	0.05	54.745703
2.750530	0.05	54.931771
2.751364	0.05	55.080208
2.752197	0.05	55.208073
2.753030	0.05	55.296094
2.753864	0.05	55.330990
2.754697	0.05	55.348828
2.755530	0.05	55.402083
2.756364	0.05	55.489193
2.757197	0.05	55.596615
2.758030	0.05	55.689844
2.758864	0.05	55.862630
2.759697	0.05	56.076563
2.760530	0.05	56.314844
2.761364	0.05	56.530208
2.762197	0.05	56.752865
2.763030	0.05	57.016797
2.763864	0.05	57.314583
2.764697	0.05	57.629297
2.765530	0.05	57.940885
2.766364	0.05	58.259505
2.767197	0.05	58.622526
2.768030	0.05	59.048568
2.768864	0.05	59.489583
2.769697	0.05	59.933073
2.770530	0.05	60.392188
2.771364	0.05	60.901042
2.772197	0.05	61.399609
2.773030	0.05	61.865365
2.773864	0.05	62.292839
2.774697	0.05	62.714453
2.775530	0.05	63.079036
2.776364	0.05	63.351823
2.777197	0.05	63.534505
2.778030	0.05	63.691146
2.778864	0.05	63.847917
2.779697	0.05	64.066536
2.780530	0.05	64.428255
2.781364	0.05	64.988672
2.782197	0.05	65.744141
2.783030	0.05	66.676823
2.783864	0.05	67.761458
2.784697	0.05	68.917057
2.785530	0.05	70.030599
2.786364	0.05	70.951302
2.787197	0.05	71.601042
2.788030	0.05	72.023698
2.788864	0.05	72.332682
2.789697	0.05	72.559375
2.790530	0.05	72.639193
2.791364	0.05	72.646354
2.792197	0.05	72.779167
2.793030	0.05	73.128776
2.793864	0.05	73.577214
2.794697	0.05	73.973438
2.795530	0.05	74.138802
2.796364	0.05	74.023698
2.797197	0.05	73.555078
2.798030	0.05	72.770443
2.798864	0.05	71.676563
2.799697	0.05	70.380599
2.800530	0.05	69.085026
2.801364	0.05	68.032161
2.802197	0.05	67.245833
2.803030	0.05	66.685286
2.803864	0.05	66.320964
2.804697	0.05	66.177604
2.805530	0.05	66.209115
2.806364	0.05	66.304948
2.807197	0.05	66.462370
2.808030	0.05	66.633594
2.808864	0.05	66.855339
2.809697	0.05	67.089453
2.810530	0.05	67.346615
2.811364	0.05	67.584505
2.812197	0.05	67.756120
2.813030	0.05	67.926042
2.813864	0.05	68.123698
2.814697	0.05	68.331901
2.815530	0.05	68.512109
2.816364	0.05	68.668620
2.817197	0.05	68.850391
2.818030	0.05	69.058464
2.818864	0.05	69.262891
2.819697	0.05	69.469792
2.820530	0.05	69.644271
2.821364	0.05	69.790755
2.822197	0.05	69.928516
2.823030	0.05	70.097656
2.823864	0.05	70.264453
2.824697	0.05	70.385417
2.825530	0.05	70.490365
2.826364	0.05	70.617188
2.827197	0.05	70.792969
2.828030	0.05	70.983073
2.828864	0.05	71.128516
2.829697	0.05	71.217057
2.830530	0.05	71.295443
2.831364	0.05	71.430208
2.832197	0.05	71.647786
2.833030	0.05	71.941667
2.833864	0.05	72.288802
2.834697	0.05	72.656901
2.835530	0.05	73.027214
2.836364	0.05	73.398177
2.837197	0.05	73.761719
2.838030	0.05	74.112109
2.838864	0.05	74.479948
2.839697	0.05	74.877474
2.840530	0.05	75.275000
2.841364	0.05	75.637109
2.842197	0.05	75.954948
2.843030	0.05	76.170833
2.843864	0.05	76.310677
2.844697	0.05	76.423438
2.845530	0.05	76.516536
2.846364	0.05	76.539323
2.847197	0.05	76.532682
2.848030	0.05	76.563802
2.848864	0.05	76.600521
2.849697	0.05	76.594661
2.850530	0.05	76.572917
2.851364	0.05	76.600781
2.852197	0.05	76.660547
2.853030	0.05	76.738021
2.853864	0.05	76.866667
2.854697	0.05	77.056120
2.855530	0.05	77.305469
2.856364	0.05	77.624219
2.857197	0.05	77.973698
2.858030	0.05	78.341276
2.858864	0.05	78.682422
2.859697	0.05	79.045182
2.860530	0.05	79.379297
2.861364	0.05	79.694531
2.862197	0.05	79.945052
2.863030	0.05	80.175130
2.863864	0.05	80.406510
2.864697	0.05	80.641667
2.865530	0.05	80.855078
2.866364	0.05	81.087109
2.867197	0.05	81.323698
2.868030	0.05	81.569531
2.868864	0.05	81.772917
2.869697	0.05	81.929297
2.870530	0.05	82.056380
2.871364	0.05	82.147005
2.872197	0.05	82.225391
2.873030	0.05	82.241667
2.873864	0.05	82.216536
2.874697	0.05	82.147656
2.875530	0.05	82.135417
2.876364	0.05	82.122005
2.877197	0.05	82.092057
2.878030	0.05	82.048047
2.878864	0.05	82.002344
2.879697	0.05	81.972917
2.880530	0.05	81.931380
2.881364	0.05	81.926432
2.882197	0.05	81.961589
2.883030	0.05	81.976432
2.883864	0.05	81.923828
2.884697	0.05	81.790234
2.885530	0.05	81.653125
2.886364	0.05	81.550130
2.887197	0.05	81.486979
2.888030	0.05	81.424740
2.888864	0.05	81.382813
2.889697	0.05	81.402734
2.890530	0.05	81.489063
2.891364	0.05	81.584635
2.892197	0.05	81.693620
2.893030	0.05	81.868359
2.893864	0.05	82.145182
2.894697	0.05	82.518359
2.895530	0.05	83.049349
2.896364	0.05	83.780729
2.897197	0.05	84.742969
2.898030	0.05	85.897656
2.898864	0.05	87.230339
2.899697	0.05	88.709375
2.900530	0.05	90.250391
2.901364	0.05	91.692448
2.902197	0.05	92.894141
2.903030	0.05	93.743490
2.903864	0.05	94.239193
2.904697	0.05	94.404297
2.905530	0.05	94.225651
2.906364	0.05	93.722917
2.907197	0.05	92.879167
2.908030	0.05	91.842188
2.908864	0.05	90.653906
2.909697	0.05	89.495443
2.910530	0.05	88.361719
2.911364	0.05	87.332682
2.912197	0.05	86.412760
2.913030	0.05	85.640365
2.913864	0.05	84.998698
2.914697	0.05	84.498568
2.915530	0.05	84.124740
2.916364	0.05	83.883333
2.917197	0.05	83.671094
2.918030	0.05	83.492318
2.918864	0.05	83.341276
2.919697	0.05	83.247656
2.920530	0.05	83.223307
2.921364	0.05	83.242188
2.922197	0.05	83.298307
2.923030	0.05	83.316146
2.923864	0.05	83.340885
2.924697	0.05	83.351172
2.925530	0.05	83.342188
2.926364	0.05	83.318099
2.927197	0.05	83.312760
2.928030	0.05	83.391667
2.928864	0.05	83.512109
