File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/677.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	PHB 10ug/mL
Injection Number	34
Position	2
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Calibration Standard
Status	Finished
Injection Date	3/10/2023
Injection Time	5:08:57 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000114
Time Max. (min)	8.022614
Data Points	9628
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.505339
Signal Max.	64,955.890234
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
2.487614	0.05	194.291406
2.488447	0.05	200.732161
2.489280	0.05	204.755208
2.490114	0.05	205.777734
2.490947	0.05	203.675391
2.491780	0.05	198.737370
2.492614	0.05	191.648698
2.493447	0.05	182.983203
2.494280	0.05	173.489063
2.495114	0.05	163.887891
2.495947	0.05	154.961198
2.496780	0.05	147.080599
2.497614	0.05	140.284245
2.498447	0.05	134.544271
2.499280	0.05	129.879036
2.500114	0.05	126.216797
2.500947	0.05	123.435417
2.501780	0.05	121.338542
2.502614	0.05	119.720964
2.503447	0.05	118.396354
2.504280	0.05	117.372526
2.505114	0.05	116.641016
2.505947	0.05	116.146875
2.506780	0.05	115.731380
2.507614	0.05	115.395052
2.508447	0.05	115.189193
2.509280	0.05	115.111589
2.510114	0.05	115.109375
2.510947	0.05	115.090234
2.511780	0.05	115.124740
2.512614	0.05	115.285807
2.513447	0.05	115.442839
2.514280	0.05	115.498828
2.515114	0.05	115.506120
2.515947	0.05	115.525911
2.516780	0.05	115.657422
2.517614	0.05	115.743490
2.518447	0.05	115.838411
2.519280	0.05	115.880599
2.520114	0.05	115.976693
2.520947	0.05	116.116927
2.521780	0.05	116.314453
2.522614	0.05	116.511589
2.523447	0.05	116.679167
2.524280	0.05	116.860286
2.525114	0.05	117.059375
2.525947	0.05	117.292188
2.526780	0.05	117.544661
2.527614	0.05	117.800260
2.528447	0.05	118.054427
2.529280	0.05	118.311328
2.530114	0.05	118.602604
2.530947	0.05	118.935286
2.531780	0.05	119.246615
2.532614	0.05	119.608854
2.533447	0.05	119.970573
2.534280	0.05	120.328906
2.535114	0.05	120.639193
2.535947	0.05	121.023307
2.536780	0.05	121.475781
2.537614	0.05	121.943490
2.538447	0.05	122.392969
2.539280	0.05	122.806120
2.540114	0.05	123.164453
2.540947	0.05	123.454688
2.541780	0.05	123.611068
2.542614	0.05	123.683984
2.543447	0.05	123.750781
2.544280	0.05	123.892839
2.545114	0.05	124.104297
2.545947	0.05	124.311458
2.546780	0.05	124.468099
2.547614	0.05	124.538802
2.548447	0.05	124.568229
2.549280	0.05	124.645443
2.550114	0.05	124.794792
2.550947	0.05	124.980859
2.551780	0.05	125.173698
2.552614	0.05	125.352604
2.553447	0.05	125.541146
2.554280	0.05	125.773307
2.555114	0.05	125.980339
2.555947	0.05	126.198828
2.556780	0.05	126.427214
2.557614	0.05	126.819141
2.558447	0.05	127.402604
2.559280	0.05	128.203906
2.560114	0.05	129.298958
2.560947	0.05	130.809896
2.561780	0.05	132.826823
2.562614	0.05	135.395182
2.563447	0.05	138.519010
2.564280	0.05	142.274870
2.565114	0.05	146.605990
2.565947	0.05	151.408073
2.566780	0.05	156.445052
2.567614	0.05	161.334635
2.568447	0.05	165.792057
2.569280	0.05	169.436849
2.570114	0.05	172.082161
2.570947	0.05	173.166536
2.571780	0.05	172.627474
2.572614	0.05	170.607292
2.573447	0.05	167.607031
2.574280	0.05	163.963151
2.575114	0.05	159.632943
2.575947	0.05	154.979688
2.576780	0.05	150.446484
2.577614	0.05	146.551302
2.578447	0.05	143.367708
2.579280	0.05	140.773568
2.580114	0.05	138.770313
2.580947	0.05	137.326042
2.581780	0.05	136.454688
2.582614	0.05	136.090365
2.583447	0.05	136.075521
2.584280	0.05	136.180859
2.585114	0.05	136.352214
2.585947	0.05	136.569401
2.586780	0.05	136.739453
2.587614	0.05	136.840885
2.588447	0.05	136.908203
2.589280	0.05	136.992188
2.590114	0.05	137.097526
2.590947	0.05	137.124349
2.591780	0.05	137.094010
2.592614	0.05	136.983854
2.593447	0.05	136.910286
2.594280	0.05	136.949740
2.595114	0.05	137.082031
2.595947	0.05	137.206120
2.596780	0.05	137.300651
2.597614	0.05	137.374740
2.598447	0.05	137.465755
2.599280	0.05	137.621354
2.600114	0.05	137.874479
2.600947	0.05	138.189063
2.601780	0.05	138.471745
2.602614	0.05	138.695573
2.603447	0.05	138.924870
2.604280	0.05	139.158333
2.605114	0.05	139.492188
2.605947	0.05	139.786849
2.606780	0.05	140.073568
2.607614	0.05	140.330078
2.608447	0.05	140.728906
2.609280	0.05	141.205208
2.610114	0.05	141.645573
2.610947	0.05	142.023568
2.611780	0.05	142.443229
2.612614	0.05	142.872135
2.613447	0.05	143.310677
2.614280	0.05	143.687760
2.615114	0.05	144.023568
2.615947	0.05	144.462240
2.616780	0.05	144.965885
2.617614	0.05	145.484375
2.618447	0.05	145.847917
2.619280	0.05	146.154036
2.620114	0.05	146.499219
2.620947	0.05	146.834635
2.621780	0.05	147.126302
2.622614	0.05	147.363151
2.623447	0.05	147.583594
2.624280	0.05	147.803646
2.625114	0.05	148.021224
2.625947	0.05	148.294010
2.626780	0.05	148.574479
2.627614	0.05	148.862891
2.628447	0.05	149.095313
2.629280	0.05	149.350260
2.630114	0.05	149.595833
2.630947	0.05	149.898698
2.631780	0.05	150.154036
2.632614	0.05	150.536198
2.633447	0.05	150.925000
2.634280	0.05	151.492969
2.635114	0.05	151.989453
2.635947	0.05	152.450651
2.636780	0.05	152.841016
2.637614	0.05	153.322005
2.638447	0.05	153.709245
2.639280	0.05	154.026172
2.640114	0.05	154.277865
2.640947	0.05	154.596615
2.641780	0.05	154.892578
2.642614	0.05	155.100260
2.643447	0.05	155.347526
2.644280	0.05	155.609635
2.645114	0.05	155.848828
2.645947	0.05	156.053125
2.646780	0.05	156.270573
2.647614	0.05	156.550651
2.648447	0.05	156.757422
2.649280	0.05	156.972396
2.650114	0.05	157.251563
2.650947	0.05	157.695703
2.651780	0.05	158.147786
2.652614	0.05	158.568620
2.653447	0.05	158.959375
2.654280	0.05	159.291536
2.655114	0.05	159.601823
2.655947	0.05	159.844661
2.656780	0.05	160.073177
2.657614	0.05	160.253906
2.658447	0.05	160.424089
2.659280	0.05	160.635547
2.660114	0.05	160.913151
2.660947	0.05	161.270703
2.661780	0.05	161.559245
2.662614	0.05	161.784115
2.663447	0.05	161.989063
2.664280	0.05	162.223438
2.665114	0.05	162.480729
2.665947	0.05	162.661198
2.666780	0.05	162.850391
2.667614	0.05	163.089583
2.668447	0.05	163.365104
2.669280	0.05	163.616146
2.670114	0.05	163.839974
2.670947	0.05	164.128125
2.671780	0.05	164.547786
2.672614	0.05	164.993099
2.673447	0.05	165.368490
2.674280	0.05	165.650391
2.675114	0.05	165.795052
2.675947	0.05	166.002083
2.676780	0.05	166.266536
2.677614	0.05	166.675521
2.678447	0.05	166.999609
2.679280	0.05	167.265625
2.680114	0.05	167.529948
2.680947	0.05	167.872917
2.681780	0.05	168.342318
2.682614	0.05	168.783073
2.683447	0.05	169.205469
2.684280	0.05	169.577083
2.685114	0.05	170.021875
2.685947	0.05	170.497396
2.686780	0.05	170.938281
2.687614	0.05	171.265885
2.688447	0.05	171.567708
2.689280	0.05	171.804297
2.690114	0.05	172.023438
2.690947	0.05	172.217578
2.691780	0.05	172.506641
2.692614	0.05	172.900781
2.693447	0.05	173.347005
2.694280	0.05	173.800260
2.695114	0.05	174.201563
2.695947	0.05	174.577344
2.696780	0.05	174.935938
2.697614	0.05	175.198047
2.698447	0.05	175.349870
2.699280	0.05	175.469401
2.700114	0.05	175.679036
2.700947	0.05	175.921354
2.701780	0.05	176.093620
2.702614	0.05	176.307813
2.703447	0.05	176.658333
2.704280	0.05	177.019271
2.705114	0.05	177.310547
2.705947	0.05	177.532422
2.706780	0.05	177.887760
2.707614	0.05	178.192448
2.708447	0.05	178.533594
2.709280	0.05	178.777474
2.710114	0.05	179.038411
2.710947	0.05	179.301693
2.711780	0.05	179.547135
2.712614	0.05	179.764193
2.713447	0.05	179.977865
2.714280	0.05	180.237109
2.715114	0.05	180.565104
2.715947	0.05	180.796094
2.716780	0.05	180.952474
2.717614	0.05	181.145833
2.718447	0.05	181.517708
2.719280	0.05	182.064583
2.720114	0.05	182.752865
2.720947	0.05	183.325521
2.721780	0.05	183.753385
2.722614	0.05	184.053125
2.723447	0.05	184.363932
2.724280	0.05	184.750651
2.725114	0.05	185.160286
2.725947	0.05	185.611198
2.726780	0.05	186.069401
2.727614	0.05	186.593099
2.728447	0.05	187.008203
2.729280	0.05	187.383333
2.730114	0.05	187.729036
2.730947	0.05	188.247656
2.731780	0.05	188.775130
2.732614	0.05	189.292448
2.733447	0.05	189.736979
2.734280	0.05	190.191927
2.735114	0.05	190.533333
2.735947	0.05	190.819661
2.736780	0.05	191.150130
2.737614	0.05	191.649349
2.738447	0.05	192.172917
2.739280	0.05	192.669401
2.740114	0.05	193.034375
2.740947	0.05	193.499349
2.741780	0.05	194.091797
2.742614	0.05	194.755990
2.743447	0.05	195.421484
2.744280	0.05	196.007813
2.745114	0.05	196.517057
2.745947	0.05	196.953516
2.746780	0.05	197.517448
2.747614	0.05	198.182813
2.748447	0.05	198.853255
2.749280	0.05	199.264323
2.750114	0.05	199.666016
2.750947	0.05	200.063021
2.751780	0.05	200.499219
2.752614	0.05	200.943490
2.753447	0.05	201.337630
2.754280	0.05	201.767318
2.755114	0.05	202.206250
2.755947	0.05	202.664844
2.756780	0.05	203.216406
2.757614	0.05	203.667448
2.758447	0.05	204.024870
2.759280	0.05	204.325781
2.760114	0.05	204.636849
2.760947	0.05	205.109115
2.761780	0.05	205.631120
2.762614	0.05	206.137630
2.763447	0.05	206.697135
2.764280	0.05	207.157552
2.765114	0.05	207.710677
2.765947	0.05	208.298828
2.766780	0.05	208.999479
2.767614	0.05	209.670703
2.768447	0.05	210.298958
2.769280	0.05	210.856380
2.770114	0.05	211.330599
2.770947	0.05	211.740755
2.771780	0.05	212.149219
2.772614	0.05	212.529427
2.773447	0.05	212.839974
2.774280	0.05	213.227474
2.775114	0.05	213.754818
2.775947	0.05	214.325000
2.776780	0.05	214.885026
2.777614	0.05	215.548828
2.778447	0.05	216.395182
2.779280	0.05	217.238932
2.780114	0.05	217.884766
2.780947	0.05	218.437109
2.781780	0.05	218.955599
2.782614	0.05	219.572786
2.783447	0.05	220.202344
2.784280	0.05	220.785547
2.785114	0.05	221.341406
2.785947	0.05	221.831901
2.786780	0.05	222.330729
2.787614	0.05	222.913411
2.788447	0.05	223.460026
2.789280	0.05	224.026823
2.790114	0.05	224.492969
2.790947	0.05	224.821745
2.791780	0.05	225.035417
2.792614	0.05	225.337109
2.793447	0.05	225.913281
2.794280	0.05	226.552604
2.795114	0.05	227.111849
2.795947	0.05	227.565885
2.796780	0.05	228.024609
2.797614	0.05	228.367318
2.798447	0.05	228.668229
2.799280	0.05	229.040365
2.800114	0.05	229.428646
2.800947	0.05	229.696484
2.801780	0.05	229.916406
2.802614	0.05	230.288021
2.803447	0.05	230.831250
2.804280	0.05	231.411979
2.805114	0.05	231.904036
2.805947	0.05	232.271354
2.806780	0.05	232.741146
2.807614	0.05	233.329297
2.808447	0.05	234.070833
2.809280	0.05	234.682422
2.810114	0.05	235.207161
2.810947	0.05	235.709245
2.811780	0.05	236.256641
2.812614	0.05	236.775260
2.813447	0.05	237.305729
2.814280	0.05	237.722396
2.815114	0.05	238.235417
2.815947	0.05	238.713932
2.816780	0.05	239.250000
2.817614	0.05	239.686719
2.818447	0.05	240.012109
2.819280	0.05	240.230208
2.820114	0.05	240.377865
2.820947	0.05	240.583724
2.821780	0.05	240.832552
2.822614	0.05	241.169922
2.823447	0.05	241.468490
2.824280	0.05	241.786719
2.825114	0.05	242.015365
2.825947	0.05	242.322135
2.826780	0.05	242.645964
2.827614	0.05	243.032292
2.828447	0.05	243.383724
2.829280	0.05	243.707031
2.830114	0.05	244.086719
2.830947	0.05	244.534896
2.831780	0.05	245.091797
2.832614	0.05	245.637630
2.833447	0.05	246.200391
2.834280	0.05	246.781380
2.835114	0.05	247.356771
2.835947	0.05	247.937240
2.836780	0.05	248.462760
2.837614	0.05	248.951693
2.838447	0.05	249.396354
2.839280	0.05	249.692448
2.840114	0.05	249.933854
2.840947	0.05	250.122266
2.841780	0.05	250.427083
2.842614	0.05	250.833724
2.843447	0.05	251.161328
2.844280	0.05	251.374870
2.845114	0.05	251.434375
2.845947	0.05	251.576693
2.846780	0.05	251.890495
2.847614	0.05	252.226432
2.848447	0.05	252.582813
2.849280	0.05	252.903906
2.850114	0.05	253.029948
2.850947	0.05	253.003125
2.851780	0.05	252.935417
2.852614	0.05	253.138932
2.853447	0.05	253.377344
2.854280	0.05	253.642839
2.855114	0.05	253.823698
2.855947	0.05	253.947135
2.856780	0.05	254.022135
2.857614	0.05	254.173307
2.858447	0.05	254.439453
2.859280	0.05	254.738281
2.860114	0.05	254.937760
2.860947	0.05	255.159505
2.861780	0.05	255.537109
2.862614	0.05	256.077995
2.863447	0.05	256.645964
2.864280	0.05	257.090104
2.865114	0.05	257.500391
2.865947	0.05	257.830208
2.866780	0.05	258.007682
2.867614	0.05	258.159896
2.868447	0.05	258.422656
2.869280	0.05	258.868229
2.870114	0.05	259.358724
2.870947	0.05	259.863802
2.871780	0.05	260.444531
2.872614	0.05	261.027865
2.873447	0.05	261.536589
2.874280	0.05	261.935547
2.875114	0.05	262.362630
2.875947	0.05	262.808464
2.876780	0.05	263.228255
2.877614	0.05	263.649479
2.878447	0.05	264.127474
2.879280	0.05	264.661719
2.880114	0.05	265.152865
2.880947	0.05	265.648047
2.881780	0.05	266.081771
2.882614	0.05	266.490495
2.883447	0.05	266.809635
2.884280	0.05	267.165495
2.885114	0.05	267.598958
2.885947	0.05	268.098828
2.886780	0.05	268.572266
2.887614	0.05	268.923698
2.888447	0.05	269.176693
2.889280	0.05	269.453255
2.890114	0.05	269.829036
2.890947	0.05	270.384245
2.891780	0.05	270.948307
2.892614	0.05	271.472526
2.893447	0.05	272.005599
2.894280	0.05	272.593750
2.895114	0.05	273.209766
2.895947	0.05	273.776693
2.896780	0.05	274.250391
2.897614	0.05	274.635938
2.898447	0.05	274.902214
2.899280	0.05	275.173958
2.900114	0.05	275.542708
2.900947	0.05	275.939323
2.901780	0.05	276.354167
2.902614	0.05	276.826302
2.903447	0.05	277.272656
2.904280	0.05	277.704036
2.905114	0.05	277.952344
2.905947	0.05	278.144010
2.906780	0.05	278.340234
2.907614	0.05	278.568229
2.908447	0.05	278.800521
2.909280	0.05	279.068490
2.910114	0.05	279.368620
2.910947	0.05	279.745964
2.911780	0.05	279.953516
2.912614	0.05	280.158594
2.913447	0.05	280.447786
2.914280	0.05	280.861198
2.915114	0.05	281.254948
2.915947	0.05	281.460807
2.916780	0.05	281.519792
2.917614	0.05	281.677604
2.918447	0.05	281.959245
2.919280	0.05	282.326302
2.920114	0.05	282.658984
2.920947	0.05	283.008333
2.921780	0.05	283.471094
2.922614	0.05	283.878385
2.923447	0.05	284.209115
2.924280	0.05	284.463021
2.925114	0.05	284.644531
2.925947	0.05	284.754557
2.926780	0.05	284.886458
2.927614	0.05	285.090104
2.928447	0.05	285.319401
2.929280	0.05	285.523828
2.930114	0.05	285.847396
2.930947	0.05	286.188672
2.931780	0.05	286.525000
2.932614	0.05	286.800911
2.933447	0.05	287.128646
2.934280	0.05	287.413542
2.935114	0.05	287.754557
2.935947	0.05	287.991406
2.936780	0.05	288.140625
2.937614	0.05	288.152865
2.938447	0.05	288.183984
2.939280	0.05	288.414323
2.940114	0.05	288.620833
2.940947	0.05	288.966146
2.941780	0.05	289.236979
2.942614	0.05	289.366927
2.943447	0.05	289.333464
2.944280	0.05	289.278516
2.945114	0.05	289.286589
2.945947	0.05	289.340755
2.946780	0.05	289.479297
2.947614	0.05	289.780339
2.948447	0.05	290.145182
2.949280	0.05	290.364714
2.950114	0.05	290.562109
2.950947	0.05	290.770833
2.951780	0.05	291.024870
2.952614	0.05	291.292057
2.953447	0.05	291.600130
2.954280	0.05	291.970573
2.955114	0.05	292.266016
2.955947	0.05	292.503125
2.956780	0.05	292.626042
2.957614	0.05	292.749870
2.958447	0.05	292.956250
2.959280	0.05	293.325260
2.960114	0.05	293.756510
2.960947	0.05	294.104167
2.961780	0.05	294.452344
2.962614	0.05	294.665104
2.963447	0.05	294.923177
2.964280	0.05	295.050260
2.965114	0.05	295.183333
2.965947	0.05	295.320182
2.966780	0.05	295.601302
2.967614	0.05	296.000130
2.968447	0.05	296.294792
2.969280	0.05	296.504688
2.970114	0.05	296.797135
2.970947	0.05	297.025781
2.971780	0.05	297.110547
2.972614	0.05	297.093750
2.973447	0.05	297.262891
2.974280	0.05	297.614063
2.975114	0.05	297.902604
2.975947	0.05	298.121615
2.976780	0.05	298.263802
2.977614	0.05	298.564974
2.978447	0.05	298.867188
2.979280	0.05	299.152083
2.980114	0.05	299.390885
2.980947	0.05	299.592969
2.981780	0.05	299.824870
2.982614	0.05	300.026172
2.983447	0.05	300.207552
2.984280	0.05	300.322266
2.985114	0.05	300.441797
2.985947	0.05	300.521224
2.986780	0.05	300.616797
2.987614	0.05	300.636849
2.988447	0.05	300.715885
2.989280	0.05	300.841927
2.990114	0.05	301.022135
2.990947	0.05	301.236589
2.991780	0.05	301.454948
2.992614	0.05	301.648307
2.993447	0.05	301.855729
2.994280	0.05	302.028776
2.995114	0.05	302.274740
2.995947	0.05	302.511068
2.996780	0.05	302.847786
2.997614	0.05	303.161068
2.998447	0.05	303.349089
2.999280	0.05	303.366536
3.000114	0.05	303.382813
3.000947	0.05	303.573307
3.001780	0.05	303.904818
3.002614	0.05	304.169531
3.003447	0.05	304.439063
3.004280	0.05	304.717057
3.005114	0.05	305.097526
3.005947	0.05	305.494792
3.006780	0.05	305.842318
3.007614	0.05	306.057552
3.008447	0.05	306.240885
3.009280	0.05	306.376693
3.010114	0.05	306.609245
3.010947	0.05	306.834896
3.011780	0.05	307.112370
3.012614	0.05	307.322396
3.013447	0.05	307.530729
3.014280	0.05	307.759505
3.015114	0.05	308.084115
3.015947	0.05	308.374349
3.016780	0.05	308.604948
3.017614	0.05	308.705729
3.018447	0.05	308.861849
3.019280	0.05	309.112891
3.020114	0.05	309.401302
3.020947	0.05	309.694271
3.021780	0.05	310.038151
3.022614	0.05	310.378255
3.023447	0.05	310.580990
3.024280	0.05	310.664193
3.025114	0.05	310.785547
3.025947	0.05	311.015234
3.026780	0.05	311.355208
3.027614	0.05	311.676432
3.028447	0.05	312.053516
3.029280	0.05	312.304818
3.030114	0.05	312.587240
3.030947	0.05	312.838411
3.031780	0.05	313.063932
3.032614	0.05	313.297135
3.033447	0.05	313.532292
3.034280	0.05	313.802474
3.035114	0.05	314.055469
3.035947	0.05	314.273177
3.036780	0.05	314.535417
3.037614	0.05	314.834115
3.038447	0.05	315.232813
3.039280	0.05	315.618229
3.040114	0.05	315.886979
3.040947	0.05	316.042057
3.041780	0.05	316.255078
3.042614	0.05	316.577214
3.043447	0.05	317.073958
3.044280	0.05	317.472266
3.045114	0.05	317.764193
3.045947	0.05	317.936458
3.046780	0.05	318.157422
3.047614	0.05	318.410547
3.048447	0.05	318.633203
3.049280	0.05	318.872526
3.050114	0.05	319.163672
3.050947	0.05	319.441146
3.051780	0.05	319.767057
3.052614	0.05	320.164193
3.053447	0.05	320.564974
3.054280	0.05	320.855990
3.055114	0.05	321.024870
3.055947	0.05	321.245964
3.056780	0.05	321.515755
3.057614	0.05	321.910938
3.058447	0.05	322.234115
3.059280	0.05	322.644661
3.060114	0.05	323.004557
3.060947	0.05	323.163802
3.061780	0.05	323.165104
3.062614	0.05	323.214453
3.063447	0.05	323.535547
3.064280	0.05	323.850781
3.065114	0.05	323.950260
3.065947	0.05	323.908854
3.066780	0.05	323.908333
3.067614	0.05	323.991667
3.068447	0.05	324.104557
3.069280	0.05	324.146484
3.070114	0.05	324.213411
3.070947	0.05	324.348307
3.071780	0.05	324.588932
3.072614	0.05	324.754688
3.073447	0.05	324.785677
3.074280	0.05	324.721354
3.075114	0.05	324.763411
3.075947	0.05	324.930469
3.076780	0.05	325.130339
3.077614	0.05	325.229688
3.078447	0.05	325.233984
3.079280	0.05	325.285156
3.080114	0.05	325.422396
3.080947	0.05	325.664844
3.081780	0.05	325.847786
3.082614	0.05	325.985938
3.083447	0.05	326.053646
3.084280	0.05	326.118099
3.085114	0.05	326.227474
3.085947	0.05	326.367578
3.086780	0.05	326.530599
3.087614	0.05	326.640625
3.088447	0.05	326.753906
3.089280	0.05	326.957682
3.090114	0.05	327.190104
3.090947	0.05	327.464714
3.091780	0.05	327.799870
3.092614	0.05	328.111979
3.093447	0.05	328.484115
3.094280	0.05	328.830208
3.095114	0.05	329.240625
3.095947	0.05	329.592839
3.096780	0.05	329.902344
3.097614	0.05	330.315495
3.098447	0.05	330.792188
3.099280	0.05	331.142839
3.100114	0.05	331.417188
3.100947	0.05	331.602604
3.101780	0.05	331.848568
3.102614	0.05	332.057161
3.103447	0.05	332.242057
3.104280	0.05	332.417318
3.105114	0.05	332.562891
3.105947	0.05	332.617969
3.106780	0.05	332.675260
3.107614	0.05	332.767708
3.108447	0.05	332.924740
3.109280	0.05	333.108984
3.110114	0.05	333.315495
3.110947	0.05	333.536328
3.111780	0.05	333.732813
3.112614	0.05	333.817969
3.113447	0.05	333.910938
3.114280	0.05	334.131120
3.115114	0.05	334.389453
3.115947	0.05	334.570703
3.116780	0.05	334.622005
3.117614	0.05	334.728776
3.118447	0.05	334.961589
3.119280	0.05	335.179557
3.120114	0.05	335.254948
3.120947	0.05	335.245313
3.121780	0.05	335.271484
3.122614	0.05	335.373568
3.123447	0.05	335.502734
3.124280	0.05	335.613802
3.125114	0.05	335.749089
3.125947	0.05	335.845052
3.126780	0.05	336.038542
3.127614	0.05	336.256641
3.128447	0.05	336.564193
3.129280	0.05	336.833333
3.130114	0.05	337.035026
3.130947	0.05	337.122656
3.131780	0.05	337.218620
3.132614	0.05	337.386849
3.133447	0.05	337.766927
3.134280	0.05	338.153776
3.135114	0.05	338.612630
3.135947	0.05	339.008854
3.136780	0.05	339.409245
3.137614	0.05	339.734245
3.138447	0.05	339.934766
3.139280	0.05	340.041016
3.140114	0.05	340.222396
3.140947	0.05	340.509896
3.141780	0.05	340.862109
3.142614	0.05	341.168359
3.143447	0.05	341.464714
3.144280	0.05	341.761719
3.145114	0.05	342.007943
3.145947	0.05	342.176563
3.146780	0.05	342.332161
3.147614	0.05	342.585547
3.148447	0.05	342.968099
3.149280	0.05	343.299089
3.150114	0.05	343.484375
3.150947	0.05	343.566146
3.151780	0.05	343.611068
3.152614	0.05	343.683854
