File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/908.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	Form 3
Injection Number	31
Position	7
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Unknown
Status	Finished
Injection Date	3/10/2023
Injection Time	4:39:28 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000225
Time Max. (min)	8.022725
Data Points	9628
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.617708
Signal Max.	63,973.105859
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
0.691892	0.05	5,632.657552
0.692725	0.05	5,536.720573
0.693558	0.05	5,410.450781
0.694392	0.05	5,259.328255
0.695225	0.05	5,087.959115
0.696058	0.05	4,902.149089
0.696892	0.05	4,706.953125
0.697725	0.05	4,506.166276
0.698558	0.05	4,301.617839
0.699392	0.05	4,094.907813
0.700225	0.05	3,887.317969
0.701058	0.05	3,680.172917
0.701892	0.05	3,475.844792
0.702725	0.05	3,276.022917
0.703558	0.05	3,081.888281
0.704392	0.05	2,894.913281
0.705225	0.05	2,715.891146
0.706058	0.05	2,545.649219
0.706892	0.05	2,383.553776
0.707725	0.05	2,229.754557
0.708558	0.05	2,084.704948
0.709392	0.05	1,949.123177
0.710225	0.05	1,822.785286
0.711058	0.05	1,705.065885
0.711892	0.05	1,595.369531
0.712725	0.05	1,493.226563
0.713558	0.05	1,398.092188
0.714392	0.05	1,309.584635
0.715225	0.05	1,227.695964
0.716058	0.05	1,151.901042
0.716892	0.05	1,081.385026
0.717725	0.05	1,016.002474
0.718558	0.05	955.398438
0.719392	0.05	899.417057
0.720225	0.05	847.644010
0.721058	0.05	799.988672
0.721892	0.05	756.129167
0.722725	0.05	715.748047
0.723558	0.05	678.634766
0.724392	0.05	644.662370
0.725225	0.05	613.361849
0.726058	0.05	584.270052
0.726892	0.05	557.077083
0.727725	0.05	531.744010
0.728558	0.05	508.242318
0.729392	0.05	486.520964
0.730225	0.05	466.380339
0.731058	0.05	447.741667
0.731892	0.05	430.379948
0.732725	0.05	414.295313
0.733558	0.05	399.271094
0.734392	0.05	385.146615
0.735225	0.05	371.942318
0.736058	0.05	359.704167
0.736892	0.05	348.429818
0.737725	0.05	338.065495
0.738558	0.05	328.488281
0.739392	0.05	319.486068
0.740225	0.05	310.937109
0.741058	0.05	302.833073
0.741892	0.05	295.330078
0.742725	0.05	288.481901
0.743558	0.05	282.239583
0.744392	0.05	276.578646
0.745225	0.05	271.287109
0.746058	0.05	266.102734
0.746892	0.05	260.902865
0.747725	0.05	255.731380
0.748558	0.05	250.692318
0.749392	0.05	245.705859
0.750225	0.05	240.780729
0.751058	0.05	235.829557
0.751892	0.05	230.971224
0.752725	0.05	226.169792
0.753558	0.05	221.582813
0.754392	0.05	217.307422
0.755225	0.05	213.479688
0.756058	0.05	210.250911
0.756892	0.05	207.825781
0.757725	0.05	206.632552
0.758558	0.05	206.890755
0.759392	0.05	208.884896
0.760225	0.05	212.713542
0.761058	0.05	218.438151
0.761892	0.05	225.774870
0.762725	0.05	234.182161
0.763558	0.05	242.863542
0.764392	0.05	250.942578
0.765225	0.05	257.450781
0.766058	0.05	261.564583
0.766892	0.05	262.753516
0.767725	0.05	261.007161
0.768558	0.05	256.533464
0.769392	0.05	249.674870
0.770225	0.05	241.081771
0.771058	0.05	231.239844
0.771892	0.05	220.692188
0.772725	0.05	209.903516
0.773558	0.05	199.500521
0.774392	0.05	189.741797
0.775225	0.05	180.738672
0.776058	0.05	172.433073
0.776892	0.05	165.026823
0.777725	0.05	158.322266
0.778558	0.05	152.452865
0.779392	0.05	147.255078
0.780225	0.05	142.650651
0.781058	0.05	138.539063
0.781892	0.05	135.060677
0.782725	0.05	132.188932
0.783558	0.05	129.679297
0.784392	0.05	127.274609
0.785225	0.05	124.944661
0.786058	0.05	122.710026
0.786892	0.05	120.975260
0.787725	0.05	120.104948
0.788558	0.05	119.277344
0.789392	0.05	119.232943
0.790225	0.05	140.344531
0.791058	0.05	2,147.894271
0.791892	0.05	15,594.882422
0.792725	0.05	36,445.452865
0.793558	0.05	55,664.716406
0.794392	0.05	63,308.905990
0.795225	0.05	63,397.023828
0.796058	0.05	62,986.379297
0.796892	0.05	62,578.972005
0.797725	0.05	62,175.889583
0.798558	0.05	61,798.411328
0.799392	0.05	61,434.799219
0.800225	0.05	61,062.540365
0.801058	0.05	60,675.327604
0.801892	0.05	60,274.582031
0.802725	0.05	59,879.082813
0.803558	0.05	59,490.974479
0.804392	0.05	59,117.974349
0.805225	0.05	58,761.974219
0.806058	0.05	58,428.347786
0.806892	0.05	58,108.755469
0.807725	0.05	57,776.350130
0.808558	0.05	57,410.916016
0.809392	0.05	57,012.567057
0.810225	0.05	56,614.585938
0.811058	0.05	56,237.719792
0.811892	0.05	55,885.630990
0.812725	0.05	55,538.595443
0.813558	0.05	55,173.852083
0.814392	0.05	54,789.212500
0.815225	0.05	54,391.493490
0.816058	0.05	53,996.264714
0.816892	0.05	53,608.046354
0.817725	0.05	53,241.238542
0.818558	0.05	52,884.484766
0.819392	0.05	52,512.948568
0.820225	0.05	52,123.436979
0.821058	0.05	51,717.604036
0.821892	0.05	51,311.332682
0.822725	0.05	50,892.998438
0.823558	0.05	50,477.557031
0.824392	0.05	50,070.577734
0.825225	0.05	49,693.249609
0.826058	0.05	49,341.219922
0.826892	0.05	48,995.734766
0.827725	0.05	48,650.583724
0.828558	0.05	48,305.328125
0.829392	0.05	47,965.645313
0.830225	0.05	47,614.512630
0.831058	0.05	47,261.723307
0.831892	0.05	46,925.874479
0.832725	0.05	46,596.435807
0.833558	0.05	46,261.130339
0.834392	0.05	45,920.140885
0.835225	0.05	45,588.790104
0.836058	0.05	45,256.123958
0.836892	0.05	44,927.083854
0.837725	0.05	44,600.669531
0.838558	0.05	44,278.657292
0.839392	0.05	43,943.906380
0.840225	0.05	43,593.726432
0.841058	0.05	43,229.588411
0.841892	0.05	42,857.182422
0.842725	0.05	42,481.664193
0.843558	0.05	42,112.219531
0.844392	0.05	41,749.538672
0.845225	0.05	41,396.783724
0.846058	0.05	41,061.531120
0.846892	0.05	40,746.400000
0.847725	0.05	40,449.776953
0.848558	0.05	40,170.183854
0.849392	0.05	39,917.910807
0.850225	0.05	39,689.303516
0.851058	0.05	39,462.406641
0.851892	0.05	39,224.719792
0.852725	0.05	38,991.714323
0.853558	0.05	38,766.942188
0.854392	0.05	38,537.688151
0.855225	0.05	38,296.023307
0.856058	0.05	38,065.711719
0.856892	0.05	37,830.049740
0.857725	0.05	37,582.836979
0.858558	0.05	37,322.924479
0.859392	0.05	37,070.376563
0.860225	0.05	36,809.677865
0.861058	0.05	36,529.469922
0.861892	0.05	36,234.806901
0.862725	0.05	35,925.957292
0.863558	0.05	35,606.572396
0.864392	0.05	35,284.317057
0.865225	0.05	34,978.712109
0.866058	0.05	34,685.363932
0.866892	0.05	34,396.072135
0.867725	0.05	34,112.188151
0.868558	0.05	33,812.177474
0.869392	0.05	33,487.576172
0.870225	0.05	33,144.649740
0.871058	0.05	32,801.266536
0.871892	0.05	32,467.276432
0.872725	0.05	32,136.653385
0.873558	0.05	31,821.091927
0.874392	0.05	31,530.477995
0.875225	0.05	31,258.727344
0.876058	0.05	30,980.094661
0.876892	0.05	30,679.334375
0.877725	0.05	30,370.277734
0.878558	0.05	30,062.071224
0.879392	0.05	29,766.769531
0.880225	0.05	29,475.747656
0.881058	0.05	29,192.341667
0.881892	0.05	28,924.625781
0.882725	0.05	28,651.306510
0.883558	0.05	28,376.872135
0.884392	0.05	28,094.846354
0.885225	0.05	27,815.084766
0.886058	0.05	27,542.070703
0.886892	0.05	27,271.937109
0.887725	0.05	27,005.921615
0.888558	0.05	26,736.639974
0.889392	0.05	26,460.503255
0.890225	0.05	26,180.391927
0.891058	0.05	25,897.133724
0.891892	0.05	25,611.543229
0.892725	0.05	25,325.270833
0.893558	0.05	25,047.035026
0.894392	0.05	24,773.929427
0.895225	0.05	24,509.170573
0.896058	0.05	24,253.707813
0.896892	0.05	24,005.292708
0.897725	0.05	23,770.520833
0.898558	0.05	23,536.902083
0.899392	0.05	23,311.652344
0.900225	0.05	23,090.875521
0.901058	0.05	22,873.355339
0.901892	0.05	22,654.846354
0.902725	0.05	22,425.856771
0.903558	0.05	22,198.355859
0.904392	0.05	21,972.721224
0.905225	0.05	21,754.416146
0.906058	0.05	21,527.100391
0.906892	0.05	21,300.936849
0.907725	0.05	21,088.254427
0.908558	0.05	20,883.710807
0.909392	0.05	20,654.241016
0.910225	0.05	20,406.688932
0.911058	0.05	20,156.496094
0.911892	0.05	19,940.961979
0.912725	0.05	19,722.326953
0.913558	0.05	19,520.887500
0.914392	0.05	19,311.767057
0.915225	0.05	19,106.437630
0.916058	0.05	18,899.966927
0.916892	0.05	18,690.502083
0.917725	0.05	18,484.310286
0.918558	0.05	18,267.532682
0.919392	0.05	18,049.794141
0.920225	0.05	17,828.753385
0.921058	0.05	17,600.889323
0.921892	0.05	17,387.502344
0.922725	0.05	17,187.520703
0.923558	0.05	16,999.235417
0.924392	0.05	16,796.904557
0.925225	0.05	16,580.641146
0.926058	0.05	16,364.654167
0.926892	0.05	16,157.057422
0.927725	0.05	15,950.773438
0.928558	0.05	15,766.840104
0.929392	0.05	15,687.891927
0.930225	0.05	15,629.260286
0.931058	0.05	15,509.309635
0.931892	0.05	15,428.250391
0.932725	0.05	15,561.869531
0.933558	0.05	16,933.091276
0.934392	0.05	27,011.308464
0.935225	0.05	43,020.286589
0.936058	0.05	58,007.146094
0.936892	0.05	63,973.105859
0.937725	0.05	63,615.980078
0.938558	0.05	62,949.154557
0.939392	0.05	62,332.882552
0.940225	0.05	61,780.930339
0.941058	0.05	61,277.135547
0.941892	0.05	60,821.419922
0.942725	0.05	60,419.534635
0.943558	0.05	60,057.513932
0.944392	0.05	59,719.495573
0.945225	0.05	59,392.907552
0.946058	0.05	59,072.959245
0.946892	0.05	58,754.804297
0.947725	0.05	58,443.138802
0.948558	0.05	58,122.504948
0.949392	0.05	57,800.130859
0.950225	0.05	57,478.083594
0.951058	0.05	57,183.178776
0.951892	0.05	56,907.705469
0.952725	0.05	56,629.077865
0.953558	0.05	56,336.853776
0.954392	0.05	56,035.398698
0.955225	0.05	55,719.485026
0.956058	0.05	55,392.496354
0.956892	0.05	55,056.136458
0.957725	0.05	54,721.532943
0.958558	0.05	54,379.144531
0.959392	0.05	54,027.103906
0.960225	0.05	53,665.265885
0.961058	0.05	53,299.073047
0.961892	0.05	52,931.164323
0.962725	0.05	52,571.862891
0.963558	0.05	52,219.327604
0.964392	0.05	51,865.446615
0.965225	0.05	51,508.804688
0.966058	0.05	51,147.162760
0.966892	0.05	50,776.729427
0.967725	0.05	50,389.192708
0.968558	0.05	49,995.388542
0.969392	0.05	49,611.347005
0.970225	0.05	49,243.510286
0.971058	0.05	48,884.294531
0.971892	0.05	48,519.119010
0.972725	0.05	48,153.578255
0.973558	0.05	47,791.447396
0.974392	0.05	47,418.418359
0.975225	0.05	47,030.997396
0.976058	0.05	46,649.767708
0.976892	0.05	46,280.413281
0.977725	0.05	45,911.613411
0.978558	0.05	45,531.951953
0.979392	0.05	45,154.760938
0.980225	0.05	44,787.977214
0.981058	0.05	44,423.285026
0.981892	0.05	44,067.474219
0.982725	0.05	43,712.088932
0.983558	0.05	43,348.119271
0.984392	0.05	42,991.232813
0.985225	0.05	42,656.596484
0.986058	0.05	42,337.804297
0.986892	0.05	42,014.128255
0.987725	0.05	41,682.699479
0.988558	0.05	41,356.195182
0.989392	0.05	41,036.319661
0.990225	0.05	40,718.536719
0.991058	0.05	40,409.932682
0.991892	0.05	40,122.769531
0.992725	0.05	39,859.499219
0.993558	0.05	39,607.590625
0.994392	0.05	39,349.923828
0.995225	0.05	39,081.202734
0.996058	0.05	38,808.127344
0.996892	0.05	38,536.669661
0.997725	0.05	38,267.949349
0.998558	0.05	37,997.255990
0.999392	0.05	37,733.125000
1.000225	0.05	37,471.830729
1.001058	0.05	37,212.532422
1.001892	0.05	36,945.133724
1.002725	0.05	36,676.351693
1.003558	0.05	36,415.985677
1.004392	0.05	36,167.292057
1.005225	0.05	35,922.089453
1.006058	0.05	35,671.694661
1.006892	0.05	35,408.985026
1.007725	0.05	35,141.029948
1.008558	0.05	34,862.164714
1.009392	0.05	34,584.192448
1.010225	0.05	34,303.217578
1.011058	0.05	34,031.629036
1.011892	0.05	33,769.910286
1.012725	0.05	33,523.103255
1.013558	0.05	33,285.431120
1.014392	0.05	33,050.790625
1.015225	0.05	32,811.420964
1.016058	0.05	32,569.197396
1.016892	0.05	32,333.082552
1.017725	0.05	32,100.802344
1.018558	0.05	31,875.905078
1.019392	0.05	31,655.231120
1.020225	0.05	31,442.508854
1.021058	0.05	31,233.887240
1.021892	0.05	31,020.517708
1.022725	0.05	30,800.263281
1.023558	0.05	30,576.794531
1.024392	0.05	30,356.259375
1.025225	0.05	30,142.662891
1.026058	0.05	29,933.651823
1.026892	0.05	29,733.512630
1.027725	0.05	29,534.702344
1.028558	0.05	29,330.722656
1.029392	0.05	29,122.393099
1.030225	0.05	28,921.507161
1.031058	0.05	28,735.589453
1.031892	0.05	28,560.641016
1.032725	0.05	28,385.055339
1.033558	0.05	28,207.954036
1.034392	0.05	28,023.030599
1.035225	0.05	27,834.426042
1.036058	0.05	27,651.445964
1.036892	0.05	27,473.745313
1.037725	0.05	27,294.079948
1.038558	0.05	27,111.136328
1.039392	0.05	26,933.003646
1.040225	0.05	26,765.590625
1.041058	0.05	26,595.054427
1.041892	0.05	26,426.324479
1.042725	0.05	26,261.820052
1.043558	0.05	26,094.423698
1.044392	0.05	25,920.338151
1.045225	0.05	25,742.271875
1.046058	0.05	25,561.659245
1.046892	0.05	25,373.513802
1.047725	0.05	25,180.565365
1.048558	0.05	24,992.894271
1.049392	0.05	24,810.939453
1.050225	0.05	24,622.659896
1.051058	0.05	24,429.014323
1.051892	0.05	24,243.349349
1.052725	0.05	24,073.382161
1.053558	0.05	23,909.924870
1.054392	0.05	23,731.732682
1.055225	0.05	23,535.072786
1.056058	0.05	23,326.056510
1.056892	0.05	23,124.899479
1.057725	0.05	22,924.554948
1.058558	0.05	22,739.612109
1.059392	0.05	22,571.411719
1.060225	0.05	22,424.742708
1.061058	0.05	22,274.852344
1.061892	0.05	22,102.924479
1.062725	0.05	21,907.588542
1.063558	0.05	21,703.444531
1.064392	0.05	21,497.309245
1.065225	0.05	21,297.597135
1.066058	0.05	21,105.411979
1.066892	0.05	20,920.861328
1.067725	0.05	20,741.065365
1.068558	0.05	20,554.857813
1.069392	0.05	20,354.619792
1.070225	0.05	20,159.362500
1.071058	0.05	19,975.612240
1.071892	0.05	19,810.638411
1.072725	0.05	19,643.869531
1.073558	0.05	19,469.568620
1.074392	0.05	19,287.748828
1.075225	0.05	19,099.186849
1.076058	0.05	18,912.425521
1.076892	0.05	18,722.879557
1.077725	0.05	18,539.763411
1.078558	0.05	18,350.198828
1.079392	0.05	18,153.162630
1.080225	0.05	17,957.222266
1.081058	0.05	17,783.197396
1.081892	0.05	17,631.018490
1.082725	0.05	17,473.682682
1.083558	0.05	17,300.061198
1.084392	0.05	17,117.335807
1.085225	0.05	16,939.168099
1.086058	0.05	16,769.729948
1.086892	0.05	16,604.119922
1.087725	0.05	16,436.793229
1.088558	0.05	16,272.140365
1.089392	0.05	16,107.961198
1.090225	0.05	15,944.397526
1.091058	0.05	15,788.393359
1.091892	0.05	15,636.837891
1.092725	0.05	15,484.620182
1.093558	0.05	15,329.256771
1.094392	0.05	15,173.058984
1.095225	0.05	15,019.337109
1.096058	0.05	14,858.043620
1.096892	0.05	14,703.579688
1.097725	0.05	14,546.207161
1.098558	0.05	14,378.319010
1.099392	0.05	14,191.237630
1.100225	0.05	14,006.092448
1.101058	0.05	13,828.041146
1.101892	0.05	13,662.312630
1.102725	0.05	13,504.335026
1.103558	0.05	13,360.052604
1.104392	0.05	13,227.078906
1.105225	0.05	13,095.749740
1.106058	0.05	12,949.847396
1.106892	0.05	12,780.521094
1.107725	0.05	12,600.398047
1.108558	0.05	12,423.302865
1.109392	0.05	12,251.783854
1.110225	0.05	12,087.991927
1.111058	0.05	11,929.917318
1.111892	0.05	11,779.917318
1.112725	0.05	11,641.040625
1.113558	0.05	11,519.321354
1.114392	0.05	11,411.678776
1.115225	0.05	11,295.982422
1.116058	0.05	11,159.727865
1.116892	0.05	11,004.693880
1.117725	0.05	10,849.487500
1.118558	0.05	10,693.964193
1.119392	0.05	10,540.302995
1.120225	0.05	10,390.547396
1.121058	0.05	10,252.847135
1.121892	0.05	10,126.521354
1.122725	0.05	10,011.889323
1.123558	0.05	9,899.369010
1.124392	0.05	9,772.045052
1.125225	0.05	9,628.522135
1.126058	0.05	9,477.346224
1.126892	0.05	9,333.751302
1.127725	0.05	9,192.181120
1.128558	0.05	9,055.743490
1.129392	0.05	8,924.409766
1.130225	0.05	8,790.463672
1.131058	0.05	8,643.279948
1.131892	0.05	8,493.067578
1.132725	0.05	8,346.599479
1.133558	0.05	8,208.876302
1.134392	0.05	8,073.469792
1.135225	0.05	7,948.090755
1.136058	0.05	7,843.823698
1.136892	0.05	7,750.803906
1.137725	0.05	7,648.708203
1.138558	0.05	7,522.428516
1.139392	0.05	7,379.185417
1.140225	0.05	7,241.757161
1.141058	0.05	7,126.834375
1.141892	0.05	7,023.411068
1.142725	0.05	6,914.176432
1.143558	0.05	6,796.372005
1.144392	0.05	6,686.677344
1.145225	0.05	6,592.024609
1.146058	0.05	6,499.474089
1.146892	0.05	6,403.326563
1.147725	0.05	6,304.586068
1.148558	0.05	6,198.680729
1.149392	0.05	6,083.888672
1.150225	0.05	5,964.569792
1.151058	0.05	5,859.853516
1.151892	0.05	5,767.527604
1.152725	0.05	5,676.981901
1.153558	0.05	5,573.594661
1.154392	0.05	5,464.602995
1.155225	0.05	5,359.151432
1.156058	0.05	5,263.172526
1.156892	0.05	5,172.238932
1.157725	0.05	5,089.579688
1.158558	0.05	5,013.724349
1.159392	0.05	4,945.153776
1.160225	0.05	4,873.722135
1.161058	0.05	4,792.948828
1.161892	0.05	4,702.021224
1.162725	0.05	4,610.948047
1.163558	0.05	4,528.690625
1.164392	0.05	4,454.827995
1.165225	0.05	4,380.810807
1.166058	0.05	4,308.342839
1.166892	0.05	4,239.375000
1.167725	0.05	4,173.280990
1.168558	0.05	4,109.891406
1.169392	0.05	4,045.414844
1.170225	0.05	3,983.458854
1.171058	0.05	3,920.391536
1.171892	0.05	3,851.256380
1.172725	0.05	3,776.406250
1.173558	0.05	3,696.113021
1.174392	0.05	3,619.209766
1.175225	0.05	3,549.901563
1.176058	0.05	3,487.566146
1.176892	0.05	3,425.280729
1.177725	0.05	3,357.603125
1.178558	0.05	3,293.451953
1.179392	0.05	3,240.154427
1.180225	0.05	3,193.658854
1.181058	0.05	3,143.834375
1.181892	0.05	3,089.521094
1.182725	0.05	3,035.704688
1.183558	0.05	2,983.880208
1.184392	0.05	2,936.705729
1.185225	0.05	2,895.281120
1.186058	0.05	2,856.311198
1.186892	0.05	2,813.162370
1.187725	0.05	2,762.707813
1.188558	0.05	2,714.085938
1.189392	0.05	2,669.916667
1.190225	0.05	2,631.205339
1.191058	0.05	2,596.195964
1.191892	0.05	2,562.194922
1.192725	0.05	2,526.199740
1.193558	0.05	2,486.499349
1.194392	0.05	2,443.250781
1.195225	0.05	2,398.932813
1.196058	0.05	2,355.820182
1.196892	0.05	2,318.346354
1.197725	0.05	2,285.953385
1.198558	0.05	2,253.338151
1.199392	0.05	2,216.030208
1.200225	0.05	2,177.965755
1.201058	0.05	2,142.047917
1.201892	0.05	2,111.471224
1.202725	0.05	2,085.034635
1.203558	0.05	2,059.871615
1.204392	0.05	2,032.643620
1.205225	0.05	2,001.245443
1.206058	0.05	1,967.902474
1.206892	0.05	1,936.474219
1.207725	0.05	1,905.674740
1.208558	0.05	1,876.412760
1.209392	0.05	1,847.915104
1.210225	0.05	1,821.050911
1.211058	0.05	1,795.746354
1.211892	0.05	1,772.882682
1.212725	0.05	1,754.072396
1.213558	0.05	1,736.988542
1.214392	0.05	1,718.369141
1.215225	0.05	1,694.313672
1.216058	0.05	1,668.287630
1.216892	0.05	1,643.100260
1.217725	0.05	1,621.356380
1.218558	0.05	1,600.090234
1.219392	0.05	1,579.007292
1.220225	0.05	1,557.025000
1.221058	0.05	1,534.202865
1.221892	0.05	1,510.842969
1.222725	0.05	1,488.655339
1.223558	0.05	1,468.187370
1.224392	0.05	1,447.307682
1.225225	0.05	1,426.158984
1.226058	0.05	1,406.459375
1.226892	0.05	1,390.243099
1.227725	0.05	1,375.745313
1.228558	0.05	1,360.949219
1.229392	0.05	1,343.660417
1.230225	0.05	1,322.581771
1.231058	0.05	1,299.692578
1.231892	0.05	1,279.599219
1.232725	0.05	1,264.709505
1.233558	0.05	1,252.855469
1.234392	0.05	1,239.670443
1.235225	0.05	1,224.769922
1.236058	0.05	1,208.712760
1.236892	0.05	1,191.373828
1.237725	0.05	1,173.815495
1.238558	0.05	1,155.781120
1.239392	0.05	1,138.606510
1.240225	0.05	1,121.247005
1.241058	0.05	1,103.948828
1.241892	0.05	1,086.757161
1.242725	0.05	1,069.085156
1.243558	0.05	1,050.990495
1.244392	0.05	1,033.898698
1.245225	0.05	1,018.912630
1.246058	0.05	1,006.323698
1.246892	0.05	994.424479
1.247725	0.05	981.965234
1.248558	0.05	968.508984
1.249392	0.05	954.938802
1.250225	0.05	942.268359
1.251058	0.05	929.935547
1.251892	0.05	915.737109
1.252725	0.05	900.069271
1.253558	0.05	884.864583
1.254392	0.05	870.861719
1.255225	0.05	856.739193
1.256058	0.05	843.007943
1.256892	0.05	831.204818
1.257725	0.05	821.186068
1.258558	0.05	810.587891
1.259392	0.05	798.428255
1.260225	0.05	785.684115
1.261058	0.05	773.437630
1.261892	0.05	761.811328
1.262725	0.05	750.811328
1.263558	0.05	740.264193
1.264392	0.05	729.233333
1.265225	0.05	716.729427
1.266058	0.05	703.685286
1.266892	0.05	691.102214
1.267725	0.05	679.721875
1.268558	0.05	668.997005
1.269392	0.05	658.420573
1.270225	0.05	648.088151
1.271058	0.05	638.420573
1.271892	0.05	629.942318
1.272725	0.05	621.276302
1.273558	0.05	611.313411
1.274392	0.05	599.708984
1.275225	0.05	588.326172
1.276058	0.05	577.804818
1.276892	0.05	568.143750
1.277725	0.05	559.555859
1.278558	0.05	551.961458
1.279392	0.05	544.973177
1.280225	0.05	537.677083
1.281058	0.05	529.822656
1.281892	0.05	522.012630
1.282725	0.05	514.054167
1.283558	0.05	505.997656
1.284392	0.05	498.088281
1.285225	0.05	489.873958
1.286058	0.05	480.617578
1.286892	0.05	470.318750
1.287725	0.05	460.394531
1.288558	0.05	451.814974
1.289392	0.05	444.346615
1.290225	0.05	436.916927
1.291058	0.05	429.540104
1.291892	0.05	422.407552
1.292725	0.05	415.568620
1.293558	0.05	408.761458
1.294392	0.05	401.725911
1.295225	0.05	394.704948
1.296058	0.05	387.978776
1.296892	0.05	381.283333
1.297725	0.05	374.615104
1.298558	0.05	368.228385
1.299392	0.05	362.597917
1.300225	0.05	357.519922
1.301058	0.05	352.495443
1.301892	0.05	347.373307
1.302725	0.05	342.044271
1.303558	0.05	336.049219
1.304392	0.05	329.816276
1.305225	0.05	324.055208
1.306058	0.05	319.148828
1.306892	0.05	314.490104
1.307725	0.05	309.649870
1.308558	0.05	304.637630
1.309392	0.05	299.481380
1.310225	0.05	294.224740
1.311058	0.05	288.936589
1.311892	0.05	283.776693
1.312725	0.05	278.917969
1.313558	0.05	274.273047
1.314392	0.05	269.750911
1.315225	0.05	264.935938
1.316058	0.05	260.207682
1.316892	0.05	255.837370
1.317725	0.05	251.975781
1.318558	0.05	248.208333
1.319392	0.05	244.295964
1.320225	0.05	240.353385
1.321058	0.05	236.369792
1.321892	0.05	232.254948
1.322725	0.05	228.213021
1.323558	0.05	224.324349
1.324392	0.05	220.611198
1.325225	0.05	217.210547
1.326058	0.05	214.233333
1.326892	0.05	211.546094
1.327725	0.05	208.705729
1.328558	0.05	205.501172
1.329392	0.05	202.370964
1.330225	0.05	199.368359
1.331058	0.05	196.340755
1.331892	0.05	193.204167
1.332725	0.05	189.944922
1.333558	0.05	186.730599
1.334392	0.05	183.514844
1.335225	0.05	180.339844
1.336058	0.05	177.595573
1.336892	0.05	175.245833
1.337725	0.05	173.021484
1.338558	0.05	170.617448
1.339392	0.05	168.146745
1.340225	0.05	165.780469
1.341058	0.05	163.374609
1.341892	0.05	160.870573
1.342725	0.05	158.386979
1.343558	0.05	155.964583
1.344392	0.05	153.508464
1.345225	0.05	151.166276
1.346058	0.05	149.100521
1.346892	0.05	147.314583
1.347725	0.05	145.542578
1.348558	0.05	143.775911
1.349392	0.05	142.033984
1.350225	0.05	140.294401
1.351058	0.05	138.384115
1.351892	0.05	136.358724
1.352725	0.05	134.476302
1.353558	0.05	132.743620
1.354392	0.05	131.002604
1.355225	0.05	129.065755
1.356058	0.05	127.021094
1.356892	0.05	125.161589
1.357725	0.05	123.601563
1.358558	0.05	122.258854
1.359392	0.05	120.961068
1.360225	0.05	119.582943
1.361058	0.05	118.104948
1.361892	0.05	116.530339
1.362725	0.05	114.958854
1.363558	0.05	113.470443
1.364392	0.05	112.009245
1.365225	0.05	110.581380
1.366058	0.05	109.229167
1.366892	0.05	107.980339
1.367725	0.05	106.813932
1.368558	0.05	105.704167
1.369392	0.05	104.561198
1.370225	0.05	103.276042
1.371058	0.05	101.876823
1.371892	0.05	100.546745
1.372725	0.05	99.422656
1.373558	0.05	98.411328
1.374392	0.05	97.394271
1.375225	0.05	96.270964
1.376058	0.05	95.114714
1.376892	0.05	94.018620
1.377725	0.05	93.008594
1.378558	0.05	92.054427
1.379392	0.05	91.089974
1.380225	0.05	90.128385
1.381058	0.05	89.174609
1.381892	0.05	88.207422
1.382725	0.05	87.251432
1.383558	0.05	86.285417
1.384392	0.05	85.326563
1.385225	0.05	84.458724
1.386058	0.05	83.696615
1.386892	0.05	82.980078
1.387725	0.05	82.219922
1.388558	0.05	81.364193
1.389392	0.05	80.522396
1.390225	0.05	79.735938
1.391058	0.05	79.007292
1.391892	0.05	78.253255
1.392725	0.05	77.482813
1.393558	0.05	76.780208
1.394392	0.05	76.092448
1.395225	0.05	75.350260
1.396058	0.05	74.562760
1.396892	0.05	73.892578
1.397725	0.05	73.303516
1.398558	0.05	72.664714
1.399392	0.05	71.939063
1.400225	0.05	71.170182
1.401058	0.05	70.451563
1.401892	0.05	69.805729
1.402725	0.05	69.258464
1.403558	0.05	68.762500
1.404392	0.05	68.292969
1.405225	0.05	67.777865
1.406058	0.05	67.230469
1.406892	0.05	66.613281
1.407725	0.05	65.992839
1.408558	0.05	65.404688
1.409392	0.05	64.792448
1.410225	0.05	64.165625
1.411058	0.05	63.547526
1.411892	0.05	63.002214
1.412725	0.05	62.476432
1.413558	0.05	61.916016
1.414392	0.05	61.373177
1.415225	0.05	60.900651
1.416058	0.05	60.489583
1.416892	0.05	60.044792
1.417725	0.05	59.560156
